191,edrei,uc,6329300735,-1362232583,calle 17,sam_edreiuc@live.com,,16.57142857
192,samuel,angulo,6361578728,-1369738384,calle 18,sam@rcsistemas.com,,16.65714286
193,edrei,uc,6393856720,-1377244185,calle 17,sam_edreiuc@live.com,,16.74285714
194,samuel,angulo,6426134712,-1384749986,calle 18,sam@rcsistemas.com,,16.82857143
195,edrei,uc,6458412705,-1392255786,calle 17,sam_edreiuc@live.com,,16.91428571
196,samuel,angulo,6490690697,-1399761587,calle 18,sam@rcsistemas.com,,17
197,edrei,uc,6522968689,-1407267388,calle 17,sam_edreiuc@live.com,,17.08571429
198,samuel,angulo,6555246682,-1414773188,calle 18,sam@rcsistemas.com,,17.17142857
199,edrei,uc,6587524674,-1422278989,calle 17,sam_edreiuc@live.com,,17.25714286
200,samuel,angulo,6619802666,-1429784790,calle 18,sam@rcsistemas.com,,17.34285714
201,edrei,uc,6652080659,-1437290591,calle 17,sam_edreiuc@live.com,,17.42857143
202,samuel,angulo,6684358651,-1444796391,calle 18,sam@rcsistemas.com,,17.51428571
203,edrei,uc,6716636643,-1452302192,calle 17,sam_edreiuc@live.com,,17.6
204,samuel,angulo,6748914636,-1459807993,calle 18,sam@rcsistemas.com,,17.68571429
205,edrei,uc,6781192628,-1467313793,calle 17,sam_edreiuc@live.com,,17.77142857
206,samuel,angulo,6813470620,-1474819594,calle 18,sam@rcsistemas.com,,17.85714286
207,edrei,uc,6845748612,-1482325395,calle 17,sam_edreiuc@live.com,,17.94285714
208,samuel,angulo,6878026605,-1489831196,calle 18,sam@rcsistemas.com,,18.02857143
209,edrei,uc,6910304597,-1497336996,calle 17,sam_edreiuc@live.com,,18.11428571
210,samuel,angulo,6942582589,-1504842797,calle 18,sam@rcsistemas.com,,18.2
211,edrei,uc,6974860582,-1512348598,calle 17,sam_edreiuc@live.com,,18.28571429
212,samuel,angulo,7007138574,-1519854398,calle 18,sam@rcsistemas.com,,18.37142857
213,edrei,uc,7039416566,-1527360199,calle 17,sam_edreiuc@live.com,,18.45714286
214,samuel,angulo,7071694559,-1534866000,calle 18,sam@rcsistemas.com,,18.54285714
215,edrei,uc,7103972551,-1542371801,calle 17,sam_edreiuc@live.com,,18.62857143
216,samuel,angulo,7136250543,-1549877601,calle 18,sam@rcsistemas.com,,18.71428571
217,edrei,uc,7168528536,-1557383402,calle 17,sam_edreiuc@live.com,,18.8
218,samuel,angulo,7200806528,-1564889203,calle 18,sam@rcsistemas.com,,18.88571429
219,edrei,uc,7233084520,-1572395003,calle 17,sam_edreiuc@live.com,,18.97142857
220,samuel,angulo,7265362513,-1579900804,calle 18,sam@rcsistemas.com,,19.05714286
221,edrei,uc,7297640505,-1587406605,calle 17,sam_edreiuc@live.com,,19.14285714
222,samuel,angulo,7329918497,-1594912406,calle 18,sam@rcsistemas.com,,19.22857143
223,edrei,uc,7362196489,-1602418206,calle 17,sam_edreiuc@live.com,,19.31428571
224,samuel,angulo,7394474482,-1609924007,calle 18,sam@rcsistemas.com,,19.4
225,edrei,uc,7426752474,-1617429808,calle 17,sam_edreiuc@live.com,,19.48571429
226,samuel,angulo,7459030466,-1624935608,calle 18,sam@rcsistemas.com,,19.57142857
227,edrei,uc,7491308459,-1632441409,calle 17,sam_edreiuc@live.com,,19.65714286
228,samuel,angulo,7523586451,-1639947210,calle 18,sam@rcsistemas.com,,19.74285714
229,edrei,uc,7555864443,-1647453011,calle 17,sam_edreiuc@live.com,,19.82857143
230,samuel,angulo,7588142436,-1654958811,calle 18,sam@rcsistemas.com,,19.91428571
231,edrei,uc,7620420428,-1662464612,calle 17,sam_edreiuc@live.com,,20
232,samuel,angulo,7652698420,-1669970413,calle 18,sam@rcsistemas.com,,20.08571429
233,edrei,uc,7684976413,-1677476213,calle 17,sam_edreiuc@live.com,,20.17142857
234,samuel,angulo,7717254405,-1684982014,calle 18,sam@rcsistemas.com,,20.25714286
235,edrei,uc,7749532397,-1692487815,calle 17,sam_edreiuc@live.com,,20.34285714
236,samuel,angulo,7781810390,-1699993616,calle 18,sam@rcsistemas.com,,20.42857143
237,edrei,uc,7814088382,-1707499416,calle 17,sam_edreiuc@live.com,,20.51428571
238,samuel,angulo,7846366374,-1715005217,calle 18,sam@rcsistemas.com,,20.6
239,edrei,uc,7878644367,-1722511018,calle 17,sam_edreiuc@live.com,,20.68571429
240,samuel,angulo,7910922359,-1730016818,calle 18,sam@rcsistemas.com,,20.77142857
241,edrei,uc,7943200351,-1737522619,calle 17,sam_edreiuc@live.com,,20.85714286
242,samuel,angulo,7975478343,-1745028420,calle 18,sam@rcsistemas.com,,20.94285714
243,edrei,uc,8007756336,-1752534221,calle 17,sam_edreiuc@live.com,,21.02857143
244,samuel,angulo,8040034328,-1760040021,calle 18,sam@rcsistemas.com,,21.11428571
245,edrei,uc,8072312320,-1767545822,calle 17,sam_edreiuc@live.com,,21.2
246,samuel,angulo,8104590313,-1775051623,calle 18,sam@rcsistemas.com,,21.28571429
247,edrei,uc,8136868305,-1782557423,calle 17,sam_edreiuc@live.com,,21.37142857
248,samuel,angulo,8169146297,-1790063224,calle 18,sam@rcsistemas.com,,21.45714286
249,edrei,uc,8201424290,-1797569025,calle 17,sam_edreiuc@live.com,,21.54285714
250,samuel,angulo,8233702282,-1805074826,calle 18,sam@rcsistemas.com,,21.62857143
251,edrei,uc,8265980274,-1812580626,calle 17,sam_edreiuc@live.com,,21.71428571
252,samuel,angulo,8298258267,-1820086427,calle 18,sam@rcsistemas.com,,21.8
253,edrei,uc,8330536259,-1827592228,calle 17,sam_edreiuc@live.com,,21.88571429
254,samuel,angulo,8362814251,-1835098028,calle 18,sam@rcsistemas.com,,21.97142857
255,edrei,uc,8395092244,-1842603829,calle 17,sam_edreiuc@live.com,,22.05714286
256,samuel,angulo,8427370236,-1850109630,calle 18,sam@rcsistemas.com,,22.14285714
257,edrei,uc,8459648228,-1857615431,calle 17,sam_edreiuc@live.com,,22.22857143
258,samuel,angulo,8491926220,-1865121231,calle 18,sam@rcsistemas.com,,22.31428571
259,edrei,uc,8524204213,-1872627032,calle 17,sam_edreiuc@live.com,,22.4
260,samuel,angulo,8556482205,-1880132833,calle 18,sam@rcsistemas.com,,22.48571429
261,edrei,uc,8588760197,-1887638633,calle 17,sam_edreiuc@live.com,,22.57142857
262,samuel,angulo,8621038190,-1895144434,calle 18,sam@rcsistemas.com,,22.65714286
263,edrei,uc,8653316182,-1902650235,calle 17,sam_edreiuc@live.com,,22.74285714
264,samuel,angulo,8685594174,-1910156036,calle 18,sam@rcsistemas.com,,22.82857143
265,edrei,uc,8717872167,-1917661836,calle 17,sam_edreiuc@live.com,,22.91428571
266,samuel,angulo,8750150159,-1925167637,calle 18,sam@rcsistemas.com,,23
267,edrei,uc,8782428151,-1932673438,calle 17,sam_edreiuc@live.com,,23.08571429
268,samuel,angulo,8814706144,-1940179238,calle 18,sam@rcsistemas.com,,23.17142857
269,edrei,uc,8846984136,-1947685039,calle 17,sam_edreiuc@live.com,,23.25714286
270,samuel,angulo,8879262128,-1955190840,calle 18,sam@rcsistemas.com,,23.34285714
271,edrei,uc,8911540121,-1962696641,calle 17,sam_edreiuc@live.com,,23.42857143
272,samuel,angulo,8943818113,-1970202441,calle 18,sam@rcsistemas.com,,23.51428571
273,edrei,uc,8976096105,-1977708242,calle 17,sam_edreiuc@live.com,,23.6
274,samuel,angulo,9008374098,-1985214043,calle 18,sam@rcsistemas.com,,23.68571429
275,edrei,uc,9040652090,-1992719843,calle 17,sam_edreiuc@live.com,,23.77142857
276,samuel,angulo,9072930082,-2000225644,calle 18,sam@rcsistemas.com,,23.85714286
277,edrei,uc,9105208074,-2007731445,calle 17,sam_edreiuc@live.com,,23.94285714
278,samuel,angulo,9137486067,-2015237246,calle 18,sam@rcsistemas.com,,24.02857143
279,edrei,uc,9169764059,-2022743046,calle 17,sam_edreiuc@live.com,,24.11428571
280,samuel,angulo,9202042051,-2030248847,calle 18,sam@rcsistemas.com,,24.2
281,edrei,uc,9234320044,-2037754648,calle 17,sam_edreiuc@live.com,,24.28571429
282,samuel,angulo,9266598036,-2045260448,calle 18,sam@rcsistemas.com,,24.37142857
283,edrei,uc,9298876028,-2052766249,calle 17,sam_edreiuc@live.com,,24.45714286
284,samuel,angulo,9331154021,-2060272050,calle 18,sam@rcsistemas.com,,24.54285714
285,edrei,uc,9363432013,-2067777851,calle 17,sam_edreiuc@live.com,,24.62857143
286,samuel,angulo,9395710005,-2075283651,calle 18,sam@rcsistemas.com,,24.71428571
287,edrei,uc,9427987998,-2082789452,calle 17,sam_edreiuc@live.com,,24.8
288,samuel,angulo,9460265990,-2090295253,calle 18,sam@rcsistemas.com,,24.88571429
289,edrei,uc,9492543982,-2097801053,calle 17,sam_edreiuc@live.com,,24.97142857
290,samuel,angulo,9524821975,-2105306854,calle 18,sam@rcsistemas.com,,25.05714286
291,edrei,uc,9557099967,-2112812655,calle 17,sam_edreiuc@live.com,,25.14285714
292,samuel,angulo,9589377959,-2120318456,calle 18,sam@rcsistemas.com,,25.22857143
293,edrei,uc,9621655951,-2127824256,calle 17,sam_edreiuc@live.com,,25.31428571
294,samuel,angulo,9653933944,-2135330057,calle 18,sam@rcsistemas.com,,25.4
295,edrei,uc,9686211936,-2142835858,calle 17,sam_edreiuc@live.com,,25.48571429
296,samuel,angulo,9718489928,-2150341658,calle 18,sam@rcsistemas.com,,25.57142857
297,edrei,uc,9750767921,-2157847459,calle 17,sam_edreiuc@live.com,,25.65714286
298,samuel,angulo,9783045913,-2165353260,calle 18,sam@rcsistemas.com,,25.74285714
299,edrei,uc,9815323905,-2172859061,calle 17,sam_edreiuc@live.com,,25.82857143
300,samuel,angulo,9847601898,-2180364861,calle 18,sam@rcsistemas.com,,25.91428571
301,edrei,uc,9879879890,-2187870662,calle 17,sam_edreiuc@live.com,,26
302,samuel,angulo,9912157882,-2195376463,calle 18,sam@rcsistemas.com,,26.08571429
303,edrei,uc,9944435875,-2202882263,calle 17,sam_edreiuc@live.com,,26.17142857
304,samuel,angulo,9976713867,-2210388064,calle 18,sam@rcsistemas.com,,26.25714286
305,edrei,uc,10008991859,-2217893865,calle 17,sam_edreiuc@live.com,,26.34285714
306,samuel,angulo,10041269852,-2225399666,calle 18,sam@rcsistemas.com,,26.42857143
307,edrei,uc,10073547844,-2232905466,calle 17,sam_edreiuc@live.com,,26.51428571
308,samuel,angulo,10105825836,-2240411267,calle 18,sam@rcsistemas.com,,26.6
309,edrei,uc,10138103829,-2247917068,calle 17,sam_edreiuc@live.com,,26.68571429
310,samuel,angulo,10170381821,-2255422868,calle 18,sam@rcsistemas.com,,26.77142857
311,edrei,uc,10202659813,-2262928669,calle 17,sam_edreiuc@live.com,,26.85714286
312,samuel,angulo,10234937805,-2270434470,calle 18,sam@rcsistemas.com,,26.94285714
